recording_id,speaker_id,accent,word,source_filename,status,processed_transcript,predicted_transcript,n_ipa_tokens,mean_token_max_posterior,duration_seconds,audio_sha256,error
AN19-rec-df0bec6abf39041247ee,AN19.SPA.sf6,SPA,comb,sf6hw08 comb.wav,ok,kamb,k/a/m/b,4,0.8116238564252853,0.6018140589569161,bb4aea6a8f3fee92040eb810d4933da4aef36157bfd453f280a0dafe55879453,
AN19-rec-ff9ebd37f531712c3b14,AN19.SPA.sf6,SPA,caught,sf6hw09 caught.wav,ok,kat,k/a/t,3,0.5148798326651255,0.4760544217687075,2598cdabcdb5955854d665f0c0da767fe603eb7296ce1792b64f82195b4a4699,
AN19-rec-6a76e7b7c5586b5281ef,AN19.SPA.sf6,SPA,den,sf6hw10 den.wav,ok,ðɛ̃n,ð/ɛ̃/n,3,0.9062201778093973,0.5513832199546486,ae6cc4251ed9b54475eb1386b09a320e330a661b63b5dffcccc65e183cffe6f9,
AN19-rec-3efe7b80c53272af15e1,AN19.SPA.sf6,SPA,dune,sf6hw11 dune.wav,ok,tun,t/u/n,3,0.4756063024202983,0.4995011337868481,f35985483cbfa1d603c61575667e91e5154093bf491cb46884a6d105f1cd58f3,
AN19-rec-5b0e595e19c711c6b200,AN19.SPA.sf6,SPA,fade,sf6hw12 fade.wav,ok,feɪd,f/e/ɪ/d,4,0.8078593462705612,0.5675736961451248,6db13167a1507052c7332966388de82d16262d12225cbc94c5a2a33bf2f64f12,
AN19-rec-b747bc9b0c1c5f9ccff6,AN19.SPA.sf6,SPA,fin,sf6hw13 fin.wav,ok,in,i/n,2,0.6130974292755127,0.528843537414966,eaf5b1eaa2c84c126e325113d265f64566b33f78764c42ea651cb88db13bf082,
AN19-rec-17b19b5e322043cb27d7,AN19.SPA.sf6,SPA,goat,sf6hw14 goat.wav,ok,ko,k/o,2,0.64107346534729,0.5020861678004536,654aa330b72862574ecad7c165061e0c9e62b2db80b95bb9004fd306684d2d3c,
AN19-rec-00a872dff0e7356cc07d,AN19.SPA.sf6,SPA,knob,sf6hw15 knob.wav,ok,nɔθ,n/ɔ/θ,3,0.9486758907636007,0.5560544217687075,d149ee5dfd4d72f3c2a315f2bcd543c3ef4f7b012c50ddc4febc7a3e2f16445b,
AN19-rec-b2615f0e2097107a621e,AN19.SPA.sf6,SPA,lad,sf6hw16 lad.wav,ok,læd,l/æ/d,3,0.5858518779277802,0.5761451247165533,307582aac56ee00106166a7f859fe128dd74cf18d5169602b024f33f10ebfe11,
AN19-rec-896cc5d69b74369d0b54,AN19.SPA.sf6,SPA,mall,sf6hw17 mall.wav,ok,mol,m/o/l,3,0.600835939248403,0.5045351473922902,8f0a110f23fc00188bc8febc20f9806d209c1e4e3127f18b6aab81e3da7329fe,
AN19-rec-e1f7f64072f53b72904f,AN19.SPA.sf6,SPA,mat,sf6hw18 mat.wav,ok,m,m,1,0.8156958818435669,0.5642630385487528,237d661160f773acd2ffb619d2564ea253e9c4d5681f405cc2fe0535d5247b4b,
AN19-rec-77a1ba3fef57cb4210ac,AN19.SPA.sf6,SPA,mitt,sf6hw19 mitt.wav,ok,mi,m/i,2,0.6886559277772903,0.5829931972789115,06e8d5bbc4b32fb0fcba4a7f861a7637d9e1f92a4a959ad100ce01a8c6424949,
AN19-rec-f1f7848e174cfff9a52f,AN19.SPA.sf6,SPA,mole,sf6hw20 mole.wav,ok,m,m,1,0.9476653933525085,0.4120634920634921,4bdb22d399f0ae4c822d4d26d8d3a6b0bd19d93324bfdbc6b6ba50c51dc1cb53,
AN19-rec-25ebb50690af767d9e0e,AN19.SPA.sf6,SPA,pat,sf6hw21 pat.wav,ok,pʰæθ,pʰ/æ/θ,3,0.7511713604132334,0.4555102040816327,22e5219ff536f44049ea568edd1061ea7cfc6fe20fe1bfb389864820c7acff39,
AN19-rec-a5086ac38a7681fe8434,AN19.SPA.sf6,SPA,pet,sf6hw22 pet.wav,ok,pʰet,pʰ/e/t,3,0.4346088965733846,0.4765079365079365,1c839a910a1b05ec318b2190a5c43687353d72e6cc39fe3c3d87fef7e9770671,
AN19-rec-ccf7765cca3420d2e0b9,AN19.SPA.sf6,SPA,pup,sf6hw23 pup.wav,ok,pap,p/a/p,3,0.7551049788792928,0.5477551020408163,22d482a2c1054b820d028a1e80d49d0f41e1e2a28e7c88d4bc81d5661074a03f,
AN19-rec-b3e17a6e83c83c61d866,AN19.SPA.sf6,SPA,rat,sf6hw24 rat.wav,ok,ræ,r/æ,2,0.34259311854839325,0.541859410430839,9a5cdee90f2183bf0a7f06438f83f88fa8ec5d02d7297fb4e14fabe3c72abf26,
AN19-rec-cb1420e973d05e6ddfe9,AN19.SPA.sf6,SPA,rhyme,sf6hw25 rhyme.wav,ok,ɹaɪ̃m,ɹ/a/ɪ̃/m,4,0.8338922560214996,0.6533786848072562,b12c6b0c3d31ebe2dcbbd6d97b071db5585e8b5552e2be0f0a0361fff8d5cccf,
AN19-rec-a45cb720c434cc21d7e9,AN19.SPA.sf6,SPA,rum,sf6hw26 rum.wav,ok,rum,r/u/m,3,0.892605702082316,0.7117006802721089,f6a6cf28343b3f9bb6c1ffec21139ee33899ea1176336b6d5b07a8932fbea8fd,
AN19-rec-652f086cfa6975185996,AN19.SPA.sf6,SPA,sane,sf6hw27 sane.wav,ok,sen,s/e/n,3,0.9298111796379089,0.6801814058956916,5d798b5a62bee9cc9b61383bea865ef218c0f5782983e32afbd70f7a5e0b157b,
AN19-rec-cfa6e4d19f4beb8f97e8,AN19.SPA.sf6,SPA,soak,sf6hw28 soak.wav,ok,s̪ɔk,s̪/ɔ/k,3,0.6062094072500864,0.7369160997732427,9e01901aecb492b524d7f0e02ad217d10bfcb3c07598bef17ca4b3ebfa4281d2,
AN19-rec-0ca71280897e227d2be4,AN19.SPA.sf6,SPA,suck,sf6hw29 suck.wav,ok,sɯk,s/ɯ/k,3,0.6759244104226431,0.5677097505668934,cd754ac47e217d78780e9eae191a766560d89df170245ade6b24b2f7caf0103e,
AN19-rec-92f19e8a1a2f0a8c5fde,AN19.SPA.sf6,SPA,ten,sf6hw30 ten.wav,ok,tʰ,tʰ,1,0.2497975081205368,0.43206349206349204,2c11e1a880ae6a24ee76057676c7dbb6d118d6ab62f589dbf9700c62defaa8c3,
AN19-rec-0c2f0be957221426c79e,AN19.SPA.sf6,SPA,wed,sf6hw31 wed.wav,ok,wɪ,w/ɪ,2,0.7006643116474152,0.5072562358276644,4108610db86058e6a2acf68c55831f8db6861905c8c6ffa030c41e360fc88d86,
AN19-rec-0057a369afb30665da7f,AN19.SPA.sf6,SPA,white,sf6hw32 white.wav,ok,waɪt,w/a/ɪ/t,4,0.7006999552249908,0.5466213151927438,0b4aa8c324f618902e2646658bd33c4786b25cebef602b279b6fb3cf767f20d3,
AN19-rec-c238b0545e97426a6e33,AN19.SPA.sf6,SPA,whore,sf6hw33 whore.wav,ok,hɔ,h/ɔ,2,0.5555377006530762,0.45138321995464853,d415263a9e9b80989741bb0e6f93fcb0a792545d8e98078b5a6a5be02647f31c,
AN19-rec-851ff32d28f27e9cf456,AN19.SPA.sf6,SPA,wrong,sf6hw34 wrong.wav,ok,kŋ,k/ŋ,2,0.5534406900405884,0.5001360544217687,5d521e345b1f860727a9a70b24a1e523dee2600dc0edee2fe59fd5876bc76ad1,
AN19-rec-db2e895e4ae605c3a7f1,AN19.SPA.sf6,SPA,con,sf6hw35 con.wav,ok,kʰɔn,kʰ/ɔ/n,3,0.6113880525032679,0.45927437641723357,bd0e4d4c37b47c928456899797d9c3bfcbaf6d8c91e3b4b453532358f81e0091,
AN19-rec-ebf86d48d9b7115a395f,AN19.SPA.sf6,SPA,doom,sf6hw36 doom.wav,ok,dum,d/u/m,3,0.9477545420328776,0.5934240362811791,6fde5fdce4d3936c9d34fb528f3c10d57d16570241501a8fba7454f140cdc422,
AN19-rec-6cff907cf9c977cb7daa,AN19.SPA.sf6,SPA,hick,sf6hw37 hick.wav,ok,hik,h/i/k,3,0.8252081871032715,0.5502947845804989,a29a10fb1cbafe8c1593756667b05755218ea515ad3ecb785887f52b3ba5b409,
AN19-rec-4db11c2306b911a74108,AN19.SPA.sf6,SPA,rut,sf6hw38 rut.wav,ok,ɹə,ɹ/ə,2,0.3644568622112274,0.5028571428571429,2d2926c33b4df9580399ed745cf21a83fca14cefc03fa17e1bbf7b6fc3416953,
AN19-rec-540793faaaa591d7cf2f,AN19.SPA.sf6,SPA,toot,sf6hw39 toot.wav,ok,tʰut,tʰ/u/t,3,0.534147044022878,0.44639455782312926,ff23009d8efd21a22ac73757f6cefe60d2eb15cc390738ead6356db6aa874590,
AN19-rec-ef113c3526bdafda34ea,AN19.SPA.sf6,SPA,wad,sf6hw40 wad.wav,ok,wa,w/a,2,0.47944678366184235,0.3797278911564626,576513caeea357d0400b6d4f28c306341f7dfc9093dad6045b04f31c2190f08e,
AN19-rec-5913d0148bc4ce05257e,AN19.SPA.sf6,SPA,bud,sf6hw41 bud.wav,ok,,,0,,0.3712018140589569,b9e21583bedf74faca5e699b49bdcc76ea0736d5e9ba0c83a9c2e02d4935b9ef,
AN19-rec-dba55ae2e5b6c93b5fc8,AN19.SPA.sf6,SPA,dame,sf6hw42 dame.wav,ok,dem,d/e/m,3,0.7612707813580831,0.47070294784580496,e0bb4afbd9065c33ec3e528e28f02f90594c22d0fc3726a7feb2763dd8fcf775,
AN19-rec-fa9c8d6a64c0ff4fe8bd,AN19.SPA.sf6,SPA,lace,sf6hw43 lace.wav,ok,les,l/e/s,3,0.6840113500754038,0.6196371882086168,9b0f5da4c9a84c19e4d7a7c2ffbf3192191f913911ce6d0997de032ca1bebc48,
AN19-rec-31b38680e8da3d2f2c73,AN19.SPA.sf6,SPA,lame,sf6hw44 lame.wav,ok,lem,l/e/m,3,0.8222206433614095,0.47297052154195013,6047d7b6fc377f8c9ca0f66d30b5a9357ada73e6d3af9026c1b7b814fbdc61e2,
AN19-rec-95681c181e95fcb909c0,AN19.SPA.sf6,SPA,pad,sf6hw45 pad.wav,ok,,,0,,0.43541950113378686,9bcc26d6c9c92196bc166256f43075290ff79020e857a06f5356338eea3fad57,
AN19-rec-dc48d5577465160c2b21,AN19.SPA.sf6,SPA,chore,sf6hw46 chore.wav,ok,ʃ,ʃ,1,0.43115997314453125,0.6035374149659863,06a68f3a1e27a8fbae2bbf923f4a4ee5e663c830b7b05d4a4a645a2e952d30aa,
AN19-rec-866175fd72defcb42bbe,AN19.SPA.sf6,SPA,cod,sf6hw47 cod.wav,ok,kʰ,kʰ,1,0.567717969417572,0.46861678004535146,0a1dee4fbf3561b2f9d406161041a2cd01dc035abcb409e67ade195dc1c061bf,
AN19-rec-d9fe24bace629868b33d,AN19.SPA.sf6,SPA,hack,sf6hw48 hack.wav,ok,hak,h/a/k,3,0.6247899234294891,0.5436281179138323,f34566abebed607fbb1e81fa89b82100925572dc854f180d07c863cf3765548f,
AN19-rec-fdf25fe3e8bc67aec3c6,AN19.SPA.sf6,SPA,kin,sf6hw49 kin.wav,ok,kin,k/i/n,3,0.579876979192098,0.43927437641723355,220f8f1e1d5e2345043287d8416a30e8ade8fafc74dc9974d1c8d66492757ba4,
AN19-rec-647ccbbe733b666de812,AN19.SPA.sf6,SPA,kit,sf6hw50 kit.wav,ok,ki,k/i,2,0.6438599228858948,0.42439909297052153,4a166a3a433d0d5c639948e38ac5e627039b8663fa3cb7a444a720efb1c7d144,
AN19-rec-7c967c5cdf8d70b31367,AN19.SPA.sf6,SPA,pawn,sf6hw51 pawn.wav,ok,pʰon,pʰ/o/n,3,0.6225087841351827,0.48820861678004535,23f50c5889562ecca4fbc354943b964a64feee6e74ccedfc5f7b91548097e40f,
AN19-rec-99c6d3fcf44c21076cd2,AN19.SPA.sf6,SPA,bun,sf6hw52 bun.wav,ok,ban,b/a/n,3,0.754081924756368,0.45360544217687077,dc4695f854ebfda5babb598d19260fea75ff526638788173ae4fa97ebd0811c3,
AN19-rec-93689adc0ca34ded6fbc,AN19.SPA.sf6,SPA,gut,sf6hw53 gut.wav,ok,ɡ,ɡ,1,0.583404541015625,0.36594104308390024,a13ba3d2c528a5df2beec6fc693c8bc089a7b78913c5ca4e517ee16340052950,
AN19-rec-1011fa46645d98f183bb,AN19.SPA.sf6,SPA,lice,sf6hw54 lice.wav,ok,laɪs,l/a/ɪ/s,4,0.8279167264699936,0.635827664399093,043fe4897b36eb18b4e231d0aff923ef3e690ed386d5c5e21547c55d36246d58,
AN19-rec-8bc728d10ee870ce24d8,AN19.SPA.sf6,SPA,mid,sf6hw55 mid.wav,ok,m,m,1,0.5710009932518005,0.3006802721088435,046c9798868b6e42a2c7b9660c2ec69118fb25052bd51d21b54ea521d1058dec,
AN19-rec-5da34d0c94f7fd4a09d6,AN19.SPA.sf6,SPA,wick,sf6hw56 wick.wav,ok,uik,u/i/k,3,0.463728129863739,0.4478458049886621,ad15098cc2d4fc4b561bee677128e46e81d709cb68516bf2a08bd40794420911,
AN19-rec-202dd0dbdb2d0f1500db,AN19.SPA.sf6,SPA,hurl,sf6hw57 hurl.wav,ok,,,0,,0.48104308390022676,c1007f07acbe7448071fc35c2de125f47cdca5ad2c39231193e44d700bcb3786,
AN19-rec-7a0aa33cbaf2dd00d390,AN19.SPA.sf6,SPA,mote,sf6hw58 mote.wav,ok,mot,m/o/t,3,0.7680063645044962,0.48018140589569164,123668c771ca7b9cd4352643f5f7e135ad44deb033c0ba892bc7b47719096849,
AN19-rec-37978981598d3d5658e2,AN19.SPA.sf6,SPA,teat,sf6hw59 teat.wav,ok,i,i,1,0.4364030361175537,0.40104308390022675,c622fa4a743d547320c74874071d793b50ceb9170450230c3d2d312fb22e6163,
AN19-rec-18ab82cf2f8d58c04c2c,AN19.SPA.sf6,SPA,hash,sf6hw60 hash.wav,ok,hæʃ,h/æ/ʃ,3,0.8388273517290751,0.5885714285714285,111f5e92c6a4df6cb06ca4ce437f9e61a0ab1bad6fd36e176b292501fc94777b,
AN19-rec-87cc358845eefa389ef5,AN19.SPA.sf6,SPA,hid,sf6hw61 hid.wav,ok,hit,h/i/t,3,0.6961301465829214,0.4349659863945578,0bfd21bd182537be15f7af11a5cdd1d1e6e291a0753c314d41c806a9311b92f6,
AN19-rec-afb2a7227d2064a2101a,AN19.SPA.sf6,SPA,hoot,sf6hw62 hoot.wav,ok,hut,h/u/t,3,0.699263314406077,0.47478458049886624,8eeddf8cf9b55b08dc764001b045256644bd207461475d9bbd05295713c25b6b,
AN19-rec-a2ce18999ab78f926aed,AN19.SPA.sf6,SPA,mace,sf6hw63 mace.wav,ok,mẽjs,m/ẽ/j/s,4,0.7480724900960922,0.699092970521542,833f65d5e8628dd41570e08613407ecb284dffd168068f7ec25d453dbf1e319f,
AN19-rec-e5ac05aea9542a3648fe,AN19.SPA.sf6,SPA,main,sf6hw64 main.wav,ok,miŋ,m/i/ŋ,3,0.5876146157582601,0.5368707482993197,301f0e55749a6e42dd72f1843854b31aeebee51a6895670227696f01104d8229,
AN19-rec-1772d22e7cefef1f79e8,AN19.SPA.sf6,SPA,moan,sf6hw65 moan.wav,ok,mon,m/o/n,3,0.6459019084771475,0.5446712018140589,b625df4ae8f0f82ca3453d37019ac7d4a63bcc2d3c721ca1afdb46784a03ecda,
AN19-rec-c6b19d10881be83c9843,AN19.SPA.sf6,SPA,mum,sf6hw66 mum.wav,ok,mam,m/a/m,3,0.686921109755834,0.4621315192743764,803ea70ba54ddf13b574a234b0cc60c7fdbc61511c48f559c91cb6bd31bff338,
AN19-rec-5f65f1b49a4de8e8dacc,AN19.SPA.sf6,SPA,rim,sf6hw67 rim.wav,ok,ɹim,ɹ/i/m,3,0.6861315965652466,0.5726077097505669,0ed1111f9d2b69442a7a274b6d8923d8214e15ef372222539f7320fd9255979e,
AN19-rec-596664b8d41f74b34a88,AN19.SPA.sf6,SPA,route,sf6hw68 route.wav,ok,ɹoʊd,ɹ/o/ʊ/d,4,0.7431745678186417,0.5948299319727891,33bd43fbf19365d4c1fd133edea1ba8bbba5f6ceb205732cf8bc62271634334f,
AN19-rec-e20bddd5e4ff43baa911,AN19.SPA.sf6,SPA,wail,sf6hw69 wail.wav,ok,wel,w/e/l,3,0.6729572415351868,0.5719727891156463,e64a7f21216b17d79ad077b1358d748c508599ebcb442218f93f4b84850a4c81,
AN19-rec-e8bd404a01461e74fafd,AN19.SPA.sf6,SPA,hum,sf6hw70 hum.wav,ok,m,m,1,0.4346946179866791,0.5092517006802721,5c5fe07d6aaba201dcc3d1310af1ebac48cc39a8f63166f6bf4cbf3e653c681a,
AN19-rec-6a64fe25d4db7a5fb13d,AN19.SPA.sf6,SPA,sill,sf6hw71 sill.wav,ok,sil,s/i/l,3,0.8076046903928121,0.6145578231292517,30801bf8b45b754099616bb52af89713ff04719986e9a336e5f21cf46501f4d5,
AN19-rec-556a1e48d4ecc8c521dc,AN19.SPA.sf6,SPA,beak,sf6hw72 beak.wav,ok,bik,b/i/k,3,0.85684206088384,0.6388662131519275,23a48f857f29cbb3f1411f9872b27d805380a0d64015a5c43f89b9851a58ab6a,
AN19-rec-fbf80d2d9e846eae690a,AN19.SPA.sf6,SPA,hag,sf6hw73 hag.wav,ok,hæk,h/æ/k,3,0.7587360143661499,0.5707482993197279,71d380b4fed06acd575265917c1caf80fb3e1f9c7a34b9301f8f3dceec9e42e0,
AN19-rec-4c65e9a52ac80ffc37b6,AN19.SPA.sf6,SPA,wave,sf6hw74 wave.wav,ok,wed,w/e/d,3,0.7076499064763387,0.5334240362811792,79d4cca20994d8156a48f86bc34e4c89eb54b2818cbcfc5cda7ca1fabd2a3959,
AN19-rec-7192841ead425fc083a0,AN19.SPA.sf6,SPA,weed,sf6hw75 weed.wav,ok,,,0,,0.3781859410430839,cea9ba841d0ac20ea17841537362c20fd0dbbb0e3f757c1a70384e9961d3c8ef,
AN19-rec-541b210f5722a4c052b8,AN19.SPA.sm2,SPA,was,sm2ew01 was.wav,ok,uas,u/a/s,3,0.48786195119222003,0.47346938775510206,1ab20c3fbad4da9305698a593c78baf95851e02223237396cb1a23f0e334027a,
AN19-rec-88cb3423188bb4e5ee63,AN19.SPA.sm2,SPA,down,sm2ew02 down.wav,ok,,,0,,0.37804988662131517,96a86f680dfcdd7dc3757acf5b254c3327afe4073ce600e353bc71e67f2090ed,
AN19-rec-f26fac22bcd95e47c854,AN19.SPA.sm2,SPA,work,sm2ew03 work.wav,ok,wɜ˞k,w/ɜ˞/k,3,0.8598796923955282,0.557641723356009,4d254fb2b380f4391b16aed083702150f10b1de90dba8ac476ad7d9f7af7c2c2,
AN19-rec-35f90f51f32ef3d83b1a,AN19.SPA.sm2,SPA,long,sm2ew04 long.wav,ok,l,l,1,0.5003327131271362,0.3660770975056689,dc9acc852cf1b2bcd6183358c60b158a13c0b56467beb219cde3ec18fcad1cb8,
AN19-rec-f0ad27b383ff78f27c7c,AN19.SPA.sm2,SPA,both,sm2ew05 both.wav,ok,,,0,,0.4034467120181406,b03b366c9d64a404de76befb467b054505db6a6be762912220b3f3b7189f7319,
AN19-rec-5a76bdb93c40cca91589,AN19.SPA.sm2,SPA,thought,sm2ew06 thought.wav,ok,,,0,,0.34140589569160995,c7836565613b98030630253cfe8a080a69cd982d354aacb1fe9e1259dd39cfcc,
AN19-rec-c5caf6d56a6633387dcf,AN19.SPA.sm2,SPA,does,sm2ew07 does.wav,ok,ðoʊz,ð/o/ʊ/z,4,0.9578173756599426,0.527891156462585,c90886d83c06903bcba31d49a7398de6aff18acd05137c7a9ad47407ea8fb017,
AN19-rec-d7e77d51a8691923862c,AN19.SPA.sm2,SPA,put,sm2ew08 put.wav,ok,,,0,,0.27972789115646257,7e2c377f4b7b9c16b678f5da7282c3ec17b7e682089cc582e23f1b85ef8683f2,
AN19-rec-a618f80e3b5dfa0ed4b7,AN19.SPA.sm2,SPA,give,sm2ew09 give.wav,ok,ɡɪv,ɡ/ɪ/v,3,0.6828769048055013,0.38675736961451246,9d7f36646e6afbd9d2c7979248dcda225a6e4103ba820a8aeed5b6eb238d4f4b,
AN19-rec-89cb77ed6f10da0a25fa,AN19.SPA.sm2,SPA,young,sm2ew10 young.wav,ok,joŋ,j/o/ŋ,3,0.5840206841627756,0.49160997732426304,3fe4b38ffa1607d146a8d2fa41819dd7ab6d02de63caf37041d0c79ac2ad3231,
AN19-rec-2320f4d34ab8fccc8a2a,AN19.SPA.sm2,SPA,thing,sm2ew11 thing.wav,ok,θɪ̃ŋ,θ/ɪ̃/ŋ,3,0.876063068707784,0.4266666666666667,0f9b234fe25b10c4b68fac09ed68c62b3a3a3477c47d51adc89a9bb839ca5a9b,
AN19-rec-decc5eaa71c71b0a1d59,AN19.SPA.sm2,SPA,peace,sm2ew12 peace.wav,ok,pis,p/i/s,3,0.5859541793664297,0.4879818594104308,ab4833b124d4db02d93a8069a5cf814ab25607f8a28d4a864d197b033755ecee,
AN19-rec-f3683ef92868852e80c5,AN19.SPA.sm2,SPA,god,sm2ew13 god.wav,ok,,,0,,0.38421768707482995,c37a1169549e08a58d235d134742eb11ecb050a5aca50c842ea6bd23e7988399,
AN19-rec-5d0cc758f779af4ec4d4,AN19.SPA.sm2,SPA,five,sm2ew14 five.wav,ok,faɪv,f/a/ɪ/v,4,0.9698042571544647,0.547437641723356,1e167f2b00d04d1fae1c71912b68dd4ba4c96199e291c470d5391d048028979f,
AN19-rec-016b0370a10fdf3a2cb8,AN19.SPA.sm2,SPA,gave,sm2ew15 gave.wav,ok,keɪv,k/e/ɪ/v,4,0.8316044509410858,0.7209977324263038,5dace8eedcb562ee541e02f5577ae33d73ec8eef7d473db7282d026bebaf8bed,
AN19-rec-63f5a3716b055b27d540,AN19.SPA.sm2,SPA,death,sm2ew16 death.wav,ok,ðɛ,ð/ɛ,2,0.34594202041625977,0.38893424036281177,6a651382a2343d7623b54c8048ecaa3a3f27db871c8a1ab2ccaef28fb07cac4c,
AN19-rec-1587381fc0794a89e121,AN19.SPA.sm2,SPA,shall,sm2ew17 shall.wav,ok,ʃɑl,ʃ/ɑ/l,3,0.7320700685183207,0.46040816326530615,133ba19de1d14f5c9b837ef17e0be10b84fb00ebccd6fdf5070b1d357ecfc0b6,
AN19-rec-b70793c7b4e0068764d4,AN19.SPA.sm2,SPA,real,sm2ew18 real.wav,ok,ɹil̴,ɹ/i/l̴,3,0.8787509997685751,0.483265306122449,5a16b3773a65a7ebf50d7249050ddda5b2ea33c0b77c3fe423892ba3f1cbb26a,
AN19-rec-02cb431eb030f5877f5a,AN19.SPA.sm2,SPA,south,sm2ew19 south.wav,ok,s,s,1,0.6933197975158691,0.44117913832199546,39cfae50c876c66fbdc4bf91045e18d0cbd5501302e19b851bbd3f919895c8df,
AN19-rec-a2d4bb812f574e0d2a63,AN19.SPA.sm2,SPA,job,sm2ew20 job.wav,ok,,,0,,0.2960544217687075,02559284e7be69c40e1e6e62b97b96602d34ea83706f50f91e49bde7a4d58fb9,
AN19-rec-6665a1153a3762887cfa,AN19.SPA.sm2,SPA,love,sm2ew21 love.wav,ok,lʌv,l/ʌ/v,3,0.7873364587624868,0.5107029478458049,7d8dcec18ebe9fc000c1f6b352b7156fc233492358813931bcc3ef07ab4b71c5,
AN19-rec-30e1128152faaeab9cf1,AN19.SPA.sm2,SPA,full,sm2ew22 full.wav,ok,ful̴,f/u/l̴,3,0.7029187083244324,0.4292063492063492,a3e6a68546ada8593b47913024d65bceddcae4616592b0c2437434948eeb2660,
AN19-rec-a157b8ee94dce5eee317,AN19.SPA.sm2,SPA,wife,sm2ew23 wife.wav,ok,wa,w/a,2,0.482334703207016,0.4422675736961451,387ed32028d8d417e2a0edf2150081aa6795a4736251f41a82ec3ab0c40fea29,
AN19-rec-42b46938306dec0686d7,AN19.SPA.sm2,SPA,voice,sm2ew24 voice.wav,ok,bɔjs,b/ɔ/j/s,4,0.5237576588988304,0.4995918367346939,5e00d921c98f6e2188ea67f089aeae57fbf3aa090c369b5ec1dac467aaa779bc,
AN19-rec-0cb71e46651c14fcbc5a,AN19.SPA.sm2,SPA,girl,sm2ew25 girl.wav,ok,a,a,1,0.15885479748249054,0.32979591836734695,ed1db7f0371d534f02cc2da0377dee12e41dff12d5c2fe83e5c3695b3692e60b,
AN19-rec-ab06b8c8ffacd0a928cb,AN19.SPA.sm2,SPA,live,sm2ew26 live.wav,ok,laɪv,l/a/ɪ/v,4,0.9328378736972809,0.47165532879818595,5b9324967834d258713d3639d3e14140e716416e049a55042dc4dcbec95d42eb,
AN19-rec-d2088b235a4016e7e6ec,AN19.SPA.sm2,SPA,move,sm2ew27 move.wav,ok,mu,m/u,2,0.7373202741146088,0.39147392290249433,c90653af41ded0d7bf271cbda225aae83282d42371b98be0f8b60f4608a5d4fd,
AN19-rec-d870bc5cd494e56c7d03,AN19.SPA.sm2,SPA,food,sm2ew28 food.wav,ok,fu,f/u,2,0.42740561068058014,0.4070748299319728,a79ceb784204c92235407e962071bf7aea4ab73d7adb760f611deacbcd75a365,
AN19-rec-8ff15f86cbc6093b50da,AN19.SPA.sm2,SPA,size,sm2ew29 size.wav,ok,saɪs,s/a/ɪ/s,4,0.6960960105061531,0.6682993197278911,9e82e26c6e6ca01cdc70cda1443ea868fd2049cd9369ecbaf67400c40fd7d2da,
AN19-rec-df53999e9f81ad67cc65,AN19.SPA.sm2,SPA,cause,sm2ew30 cause.wav,ok,kʰɔs,kʰ/ɔ/s,3,0.6130780577659607,0.47201814058956915,d6a9f8147127a70e2c128c42166c1be33736cff637e7cbdcb45a1ae334db4836,
AN19-rec-460535ba13f706db992b,AN19.SPA.sm2,SPA,wrong,sm2ew31 wrong.wav,ok,ɹaŋ,ɹ/a/ŋ,3,0.533417542775472,0.5064852607709751,48eba8ddd0026a50806bcdf369e9eee6292dcd3de7e7ac13a0414b068e1a4fa5,
AN19-rec-fbd0e48c6e2b7c0fc9f1,AN19.SPA.sm2,SPA,chief,sm2ew32 chief.wav,ok,ʃiv,ʃ/i/v,3,0.3917048176129659,0.46294784580498866,e41f8469310368c0cb9823755f3c0424da8e13c6a1c55711c9dfc466d7449b1d,
AN19-rec-eec66d47e1c960733a40,AN19.SPA.sm2,SPA,faith,sm2ew33 faith.wav,ok,fet,f/e/t,3,0.6936594446500143,0.9331519274376417,0799077acb5579140196777317c802624fe9a44398d126f63a0fdb792f75c449,
AN19-rec-84d680bb4550414f6e58,AN19.SPA.sm2,SPA,pool,sm2ew34 pool.wav,ok,pu,p/u,2,0.6736246645450592,0.3784126984126984,335cb35dd64bfa030cf319b0259bfad0b176774713d5be4ea21b185f234fa388,
AN19-rec-51e6fb4ed7c11a45f4e0,AN19.SPA.sm2,SPA,deep,sm2ew35 deep.wav,ok,i,i,1,0.919856071472168,0.44421768707482995,93ef129d5516bbe8d7ce4fb7e27d2cc0ebbc0f7a9bb2ccbdc7789598f9d9af6f,
AN19-rec-194d900377384999ce19,AN19.SPA.sm2,SPA,firm,sm2ew36 firm.wav,ok,,,0,,0.4111111111111111,a6b4f9e61bd0c4941557e4c06e48bf288ab1b647129c2365b33395bdadf98993,
AN19-rec-c3ce6e28a88172ab5c66,AN19.SPA.sm2,SPA,serve,sm2ew37 serve.wav,ok,sɜ˞,s/ɜ˞,2,0.5762037932872772,0.558140589569161,4b321925c65f68e70a7b7d71dfa0a4a7e51ef7996c5da13ecadd1aa38cb16113,
AN19-rec-7e7995edb50a3876095c,AN19.SPA.sm2,SPA,reach,sm2ew38 reach.wav,ok,ɹɪdʒ,ɹ/ɪ/d/ʒ,4,0.7596169263124466,0.549795918367347,ac4a90e01e17c1b910f1778e416ff3a9ebc7a02298559d1947398cf2d58e27f6,
