dataset_id,source,layer,scope,family,mean_z,ci_low,ci_high,n_folds,model_variant,measure
X21,,tr_2,revised_training_two_folds,HVE,-2.41296839205447,-2.742924876530318,-2.1043374999988034,3,base,mean_dissimilarity_sentence
X21,,tr_20,revised_training_two_folds,HVE,-3.281169963945683,-3.6686994449579635,-2.9863412715742634,3,base,mean_dissimilarity_sentence
X21,,tr_22,revised_training_two_folds,HVE,-3.226461805730853,-3.634973087435541,-2.911015380244718,3,base,mean_dissimilarity_sentence
X21,,tr_24,revised_training_two_folds,HVE,-2.6985038397514267,-3.0471931423030423,-2.406276268715454,3,base,mean_dissimilarity_sentence
X21,,tr_4,revised_training_two_folds,HVE,-2.38973730855761,-2.717695797438704,-2.0846510056362093,3,base,mean_dissimilarity_sentence
X21,,tr_6,revised_training_two_folds,HVE,-2.4941082750257,-2.828256720969114,-2.1881846848507984,3,base,mean_dissimilarity_sentence
X21,,tr_8,revised_training_two_folds,HVE,-2.36518774197889,-2.689975391487688,-2.058155809395399,3,base,mean_dissimilarity_sentence
X21,,cnn_2,revised_training_two_folds,HVE,-2.9383693534839437,-3.297654365864505,-2.656138460103328,3,base,mean_dissimilarity_word
X21,,cnn_3,revised_training_two_folds,HVE,-2.7109344222280334,-3.0543594349540824,-2.4207243326438412,3,base,mean_dissimilarity_word
X21,,cnn_4,revised_training_two_folds,HVE,-2.652420796856603,-3.001885220612004,-2.3528399787236,3,base,mean_dissimilarity_word
X21,,cnn_5,revised_training_two_folds,HVE,-2.63436368663132,-2.9914509225665906,-2.328047277649417,3,base,mean_dissimilarity_word
X21,,cnn_6,revised_training_two_folds,HVE,-3.005454805548523,-3.367273867386321,-2.7270933928108527,3,base,mean_dissimilarity_word
X21,,tr_0,revised_training_two_folds,HVE,-2.44810893107217,-2.7951034544688707,-2.1429514708470445,3,base,mean_dissimilarity_word
X21,,tr_10,revised_training_two_folds,HVE,-2.524678366949687,-2.8664657742762407,-2.22548838391524,3,base,mean_dissimilarity_word
X21,,tr_12,revised_training_two_folds,HVE,-2.7434782654593133,-3.091928634056264,-2.4547590087258566,3,base,mean_dissimilarity_word
X21,,tr_14,revised_training_two_folds,HVE,-2.779793800097723,-3.137490513084984,-2.5033057856255647,3,base,mean_dissimilarity_word
X21,,tr_16,revised_training_two_folds,HVE,-3.1352095175948733,-3.5357418917493932,-2.8253959341833927,3,base,mean_dissimilarity_word
X21,,tr_18,revised_training_two_folds,HVE,-3.2545532795300596,-3.6657756119436495,-2.9289252377220945,3,base,mean_dissimilarity_word
X21,,tr_2,revised_training_two_folds,HVE,-2.4962090873071268,-2.8351545577481962,-2.205655479344607,3,base,mean_dissimilarity_word
X21,,tr_20,revised_training_two_folds,HVE,-3.4007332774024,-3.8149472030445457,-3.064499801316284,3,base,mean_dissimilarity_word
X21,,tr_22,revised_training_two_folds,HVE,-3.330627411443144,-3.7858567868223902,-2.950450139732062,3,base,mean_dissimilarity_word
X21,,tr_24,revised_training_two_folds,HVE,-2.84099784210113,-3.2024396236238823,-2.5650585767817518,3,base,mean_dissimilarity_word
X21,,tr_4,revised_training_two_folds,HVE,-2.496896986839903,-2.828753030362032,-2.2121447109687615,3,base,mean_dissimilarity_word
X21,,tr_6,revised_training_two_folds,HVE,-2.5597080308042166,-2.8988778362019505,-2.2727586242628766,3,base,mean_dissimilarity_word
X21,,tr_8,revised_training_two_folds,HVE,-2.4666605114165727,-2.7988357348629864,-2.172987150532902,3,base,mean_dissimilarity_word
X21,,cnn_2,revised_training_two_folds,HVE,-1.7810501257391633,-2.026719131783366,-1.5281395257853914,3,base,order_phoneme
X21,,cnn_3,revised_training_two_folds,HVE,-0.3976593514334293,-0.6416909434370913,-0.1673712953147381,3,base,order_phoneme
X21,,cnn_4,revised_training_two_folds,HVE,0.5965868099090924,0.17693990972617113,0.9350684152769784,3,base,order_phoneme
X21,,cnn_5,revised_training_two_folds,HVE,0.42184240284487634,-0.15097688535047413,0.8648190308267477,3,base,order_phoneme
X21,,cnn_6,revised_training_two_folds,HVE,-3.46362079725461,-3.5317059522470067,-3.40505010692807,3,base,order_phoneme
X21,,tr_0,revised_training_two_folds,HVE,-0.1829132716103293,-0.7330955743264478,0.27654120164577534,3,base,order_phoneme
X21,,tr_10,revised_training_two_folds,HVE,0.7597826262099869,0.3655839029834309,1.2081154918110433,3,base,order_phoneme
X21,,tr_12,revised_training_two_folds,HVE,-1.66162222308178,-1.7614433192791794,-1.5408674001106204,3,base,order_phoneme
X21,,tr_14,revised_training_two_folds,HVE,-2.48055611706392,-2.668322626848462,-2.3180717178613865,3,base,order_phoneme
X21,,tr_16,revised_training_two_folds,HVE,-2.5573972549858333,-2.762596178350293,-2.4017187693376347,3,base,order_phoneme
X21,,tr_18,revised_training_two_folds,HVE,-3.2029956401407205,-3.5806951021417324,-2.9186849675789146,3,base,order_phoneme
X21,,tr_2,revised_training_two_folds,HVE,0.3749249692761801,-0.5488865533792578,1.0868207526344773,3,base,order_phoneme
X21,,tr_20,revised_training_two_folds,HVE,-3.1690047649897566,-3.8621893309628113,-2.6421839959792814,3,base,order_phoneme
X21,,tr_22,revised_training_two_folds,HVE,-2.54963593636484,-2.92580189248358,-2.08118133155055,3,base,order_phoneme
X21,,tr_24,revised_training_two_folds,HVE,-2.3403475901292166,-2.897030658514077,-1.7632578325168684,3,base,order_phoneme
X21,,tr_4,revised_training_two_folds,HVE,-0.09753968626226972,-1.070004437107925,0.6827241928710159,3,base,order_phoneme
X21,,tr_6,revised_training_two_folds,HVE,0.4310153553011939,-0.46651808292437025,1.171291159161224,3,base,order_phoneme
X21,,tr_8,revised_training_two_folds,HVE,1.0653042548407752,0.30804122240104054,1.7279789330388713,3,base,order_phoneme
X21,,cnn_2,revised_training_two_folds,HVE,-1.9322777575704169,-2.2459460615668854,-1.5851100605038746,3,base,order_sentence
X21,,cnn_3,revised_training_two_folds,HVE,-0.5737167805741,-0.860938608896683,-0.3082552198933067,3,base,order_sentence
X21,,cnn_4,revised_training_two_folds,HVE,0.9575838181579329,0.5340887456139174,1.3612454090996058,3,base,order_sentence
X21,,cnn_5,revised_training_two_folds,HVE,0.7480393111235587,0.25345215012906547,1.2160498448184454,3,base,order_sentence
X21,,cnn_6,revised_training_two_folds,HVE,-3.084910290337447,-3.431066356305337,-2.818131866811807,3,base,order_sentence
X21,,tr_0,revised_training_two_folds,HVE,0.8451406865338577,0.5466229052278201,1.1530244617523526,3,base,order_sentence
X21,,tr_10,revised_training_two_folds,HVE,1.4285407803905432,1.249463402917043,1.5694866408477284,3,base,order_sentence
X21,,tr_12,revised_training_two_folds,HVE,0.710998023149043,0.5332222313245389,0.8647600908120707,3,base,order_sentence
X21,,tr_14,revised_training_two_folds,HVE,-0.9803590321749099,-1.5197865778204684,-0.46180173565269894,3,base,order_sentence
X21,,tr_16,revised_training_two_folds,HVE,-0.45488734051851676,-1.090485780437161,0.302280695105127,3,base,order_sentence
X21,,tr_18,revised_training_two_folds,HVE,-1.2194737605081694,-2.047300465212296,-0.37405878245962154,3,base,order_sentence
X21,,tr_2,revised_training_two_folds,HVE,1.8464034890528964,1.3435633449672166,2.3887920299950856,3,base,order_sentence
X21,,tr_20,revised_training_two_folds,HVE,-1.5685948686701012,-2.550381283623639,-0.6725358052808242,3,base,order_sentence
X21,,tr_22,revised_training_two_folds,HVE,-2.0767922014950453,-3.143508178041113,-1.049177746873652,3,base,order_sentence
X21,,tr_24,revised_training_two_folds,HVE,-1.8849947419584907,-2.764737021984546,-1.0614475216076662,3,base,order_sentence
X21,,tr_4,revised_training_two_folds,HVE,1.3606542843040854,0.8642930607134447,1.942336320949064,3,base,order_sentence
X21,,tr_6,revised_training_two_folds,HVE,1.7936783038313842,0.7754711174668358,2.624331578111682,3,base,order_sentence
X21,,tr_8,revised_training_two_folds,HVE,1.88318774225956,1.2884583428926732,2.3286725040734884,3,base,order_sentence
X21,,cnn_2,revised_training_two_folds,HVE,-2.7588621266055937,-3.087435102332965,-2.4260764822548437,3,base,order_word
X21,,cnn_3,revised_training_two_folds,HVE,-1.4076467858084234,-1.4328893616148737,-1.374241408053813,3,base,order_word
X21,,cnn_4,revised_training_two_folds,HVE,0.672268779000181,0.29091314894655973,0.9644111877428697,3,base,order_word
X21,,cnn_5,revised_training_two_folds,HVE,0.199306343098839,-0.21807705427444304,0.5258930274555891,3,base,order_word
X21,,cnn_6,revised_training_two_folds,HVE,-4.44227826286177,-4.57964313015287,-4.299746925462584,3,base,order_word
X21,,tr_0,revised_training_two_folds,HVE,-0.40753085534296923,-0.642787396096774,-0.15389113827793038,3,base,order_word
X21,,tr_10,revised_training_two_folds,HVE,1.5587358631942967,1.2919741891631173,1.837543546487254,3,base,order_word
X21,,tr_12,revised_training_two_folds,HVE,0.35425771812909107,-0.13701386903120788,0.8283293673855388,3,base,order_word
X21,,tr_14,revised_training_two_folds,HVE,-0.8869189296773778,-1.408331964591075,-0.45063579471851795,3,base,order_word
X21,,tr_16,revised_training_two_folds,HVE,-0.5481380144615134,-1.3695644224444004,0.3633352615627507,3,base,order_word
X21,,tr_18,revised_training_two_folds,HVE,-1.2964509298448117,-2.225809446988179,-0.5334247412039015,3,base,order_word
X21,,tr_2,revised_training_two_folds,HVE,0.8045555122827724,0.3862236513277633,1.1157229621672509,3,base,order_word
X21,,tr_20,revised_training_two_folds,HVE,-1.545312955711753,-2.7068915402562923,-0.5793130636795354,3,base,order_word
X21,,tr_22,revised_training_two_folds,HVE,-1.762086435119037,-2.8765461397924232,-0.6902758390019773,3,base,order_word
X21,,tr_24,revised_training_two_folds,HVE,-0.7924899135655586,-1.5792785852551678,-0.1942382166365023,3,base,order_word
X21,,tr_4,revised_training_two_folds,HVE,0.31450548542393825,-0.0032167231968639326,0.6495143157630782,3,base,order_word
X21,,tr_6,revised_training_two_folds,HVE,0.402714929316057,-0.5722306663787164,1.2157756357752616,3,base,order_word
X21,,tr_8,revised_training_two_folds,HVE,0.8529352197122599,0.19217000900561032,1.3624021477990687,3,base,order_word
X21,,cnn_2,revised_training_two_folds,HVE,-3.011905605853277,-3.5360123220202997,-2.452688360205786,3,base,overall
X21,,cnn_3,revised_training_two_folds,HVE,-1.580681913510374,-2.1757477652597323,-0.9246117290802088,3,base,overall
X21,,cnn_4,revised_training_two_folds,HVE,0.6031011581476087,-0.11655793508501174,1.2496228704188486,3,base,overall
X21,,cnn_5,revised_training_two_folds,HVE,0.35379399111485405,-0.3524859245521384,0.9775424499085934,3,base,overall
X21,,cnn_6,revised_training_two_folds,HVE,-3.1975872048612963,-3.6670339776530714,-2.6993056915072886,3,base,overall
X21,,tr_0,revised_training_two_folds,HVE,1.0064192497965312,0.2102092591694192,1.6831296791577435,3,base,overall
X21,,tr_10,revised_training_two_folds,HVE,2.9604876421555404,1.9428395928998843,3.85301738313283,3,base,overall
X21,,tr_12,revised_training_two_folds,HVE,1.667019451348697,0.544585670929969,2.590524265244693,3,base,overall
X21,,tr_14,revised_training_two_folds,HVE,0.8590441714643328,-0.151527425379812,1.6675658005926617,3,base,overall
X21,,tr_16,revised_training_two_folds,HVE,2.4973935886235967,1.5151476613670192,3.3345892157668593,3,base,overall
X21,,tr_18,revised_training_two_folds,HVE,0.6882498320109907,-0.10399588110045335,1.411228576947289,3,base,overall
X21,,tr_2,revised_training_two_folds,HVE,2.098468263072225,1.0200825817435366,3.0451239677322186,3,base,overall
X21,,tr_20,revised_training_two_folds,HVE,-0.9949621575662976,-1.4801002372135001,-0.4431664473630157,3,base,overall
X21,,tr_22,revised_training_two_folds,HVE,-1.4622302411267627,-2.4600645036874527,-0.4573557398846375,3,base,overall
X21,,tr_24,revised_training_two_folds,HVE,-0.5802724565596513,-1.6737759624207418,0.4345888702565759,3,base,overall
X21,,tr_4,revised_training_two_folds,HVE,2.440119810405831,1.3821150954095085,3.358005345103174,3,base,overall
X21,,tr_6,revised_training_two_folds,HVE,2.0966543402829556,0.9805186923205074,3.0428884479711944,3,base,overall
X21,,tr_8,revised_training_two_folds,HVE,2.0436568643868624,0.9881575141432413,2.889319783415567,3,base,overall
X21,,cnn_2,revised_training_two_folds,HVE,-2.1000681317563665,-2.417544476460942,-1.784241803245869,3,base,overall_order_sensitive
X21,,cnn_3,revised_training_two_folds,HVE,-0.8195143500398617,-1.1008330891861795,-0.5875110540073516,3,base,overall_order_sensitive
X21,,cnn_4,revised_training_two_folds,HVE,0.7690092109302996,0.3904023178106581,1.1358022007155602,3,base,overall_order_sensitive
X21,,cnn_5,revised_training_two_folds,HVE,0.38931003015412463,-0.05237514487833414,0.8028398226927927,3,base,overall_order_sensitive
X21,,cnn_6,revised_training_two_folds,HVE,-3.268761630056067,-3.6069969412096246,-2.986881778978475,3,base,overall_order_sensitive
X21,,tr_0,revised_training_two_folds,HVE,0.4582254804357271,0.22608143132203046,0.7001432550393609,3,base,overall_order_sensitive
X21,,tr_10,revised_training_two_folds,HVE,1.0593767270244163,0.8818790855723408,1.2546819623902958,3,base,overall_order_sensitive
X21,,tr_12,revised_training_two_folds,HVE,0.17877914939496065,-0.030658840601971344,0.3471837689219363,3,base,overall_order_sensitive
X21,,tr_14,revised_training_two_folds,HVE,-1.086337640265604,-1.6209538158800358,-0.5550000434644498,3,base,overall_order_sensitive
X21,,tr_16,revised_training_two_folds,HVE,-0.6533271582248723,-1.2839498541611774,0.10114602109720666,3,base,overall_order_sensitive
X21,,tr_18,revised_training_two_folds,HVE,-1.3012338877970857,-2.106098306465273,-0.49111218096065357,3,base,overall_order_sensitive
X21,,tr_2,revised_training_two_folds,HVE,1.58426933843512,1.0703257591741517,2.1397473231125015,3,base,overall_order_sensitive
X21,,tr_20,revised_training_two_folds,HVE,-1.69382430312959,-2.6282779401292773,-0.8526736106859409,3,base,overall_order_sensitive
X21,,tr_22,revised_training_two_folds,HVE,-2.1582492778428475,-3.2001021142423385,-1.1534689096922428,3,base,overall_order_sensitive
X21,,tr_24,revised_training_two_folds,HVE,-1.9770080990993417,-2.8721090390660025,-1.126743268220827,3,base,overall_order_sensitive
X21,,tr_4,revised_training_two_folds,HVE,1.1741122177583536,0.7336071574971681,1.723229203135426,3,base,overall_order_sensitive
X21,,tr_6,revised_training_two_folds,HVE,1.3844551094852173,0.5508220534368291,2.0680620037334467,3,base,overall_order_sensitive
X21,,tr_8,revised_training_two_folds,HVE,1.4629162328796574,0.9467495390069551,1.8803994726973507,3,base,overall_order_sensitive
X21,,cnn_2,revised_training_two_folds,HVE,-0.9931469813283936,-1.7038556440716486,-0.24248726588613928,3,base,within_token_phoneme
X21,,cnn_3,revised_training_two_folds,HVE,0.5236418925387264,-0.15208329519848116,1.128354968964603,3,base,within_token_phoneme
X21,,cnn_4,revised_training_two_folds,HVE,1.3520236975314326,0.6553005467376521,1.9235726361348788,3,base,within_token_phoneme
X21,,cnn_5,revised_training_two_folds,HVE,0.9759514986205376,0.21376104412951216,1.6156787742607976,3,base,within_token_phoneme
X21,,cnn_6,revised_training_two_folds,HVE,-1.9474972596062698,-2.6442462619680724,-1.254279927258743,3,base,within_token_phoneme
X21,,tr_0,revised_training_two_folds,HVE,1.3916983520123931,0.4848391590839104,2.1624455553586506,3,base,within_token_phoneme
X21,,tr_10,revised_training_two_folds,HVE,3.00636869447234,2.0851401516042727,3.847793542157128,3,base,within_token_phoneme
X21,,tr_12,revised_training_two_folds,HVE,0.8949661748147021,0.04434378374410755,1.656613320238989,3,base,within_token_phoneme
X21,,tr_14,revised_training_two_folds,HVE,-0.3917729658218567,-1.0353031095135452,0.20418767200622068,3,base,within_token_phoneme
X21,,tr_16,revised_training_two_folds,HVE,1.0274270496933713,0.6545957515739088,1.4035995658161529,3,base,within_token_phoneme
X21,,tr_18,revised_training_two_folds,HVE,0.16089862803181412,-0.1618314700759493,0.5394982378337507,3,base,within_token_phoneme
X21,,tr_2,revised_training_two_folds,HVE,2.174905329380264,0.9213703660824688,3.2437675271786377,3,base,within_token_phoneme
X21,,tr_20,revised_training_two_folds,HVE,-0.9864551546596095,-1.6707612216289238,-0.3739423387481486,3,base,within_token_phoneme
X21,,tr_22,revised_training_two_folds,HVE,-0.7109864099645882,-1.3347822419698407,-0.11823720563266966,3,base,within_token_phoneme
X21,,tr_24,revised_training_two_folds,HVE,-0.5252101106031782,-1.118870238453266,-0.03276168783789232,3,base,within_token_phoneme
X21,,tr_4,revised_training_two_folds,HVE,1.5050426805072084,0.20976508399424237,2.5408844128931953,3,base,within_token_phoneme
X21,,tr_6,revised_training_two_folds,HVE,1.7339514702977545,0.7239083399908943,2.4832942880529276,3,base,within_token_phoneme
X21,,tr_8,revised_training_two_folds,HVE,1.9515104043935843,0.8979789884990592,2.7549202024199917,3,base,within_token_phoneme
X21,,cnn_2,revised_training_two_folds,HVE,-2.7264833794815733,-3.3202008663788325,-2.0841222269305613,3,base,within_token_sentence
X21,,cnn_3,revised_training_two_folds,HVE,-1.0690276472832785,-1.701621121213838,-0.3689955388850249,3,base,within_token_sentence
X21,,cnn_4,revised_training_two_folds,HVE,0.8903479363823606,0.15777974002286693,1.5449997485351759,3,base,within_token_sentence
X21,,cnn_5,revised_training_two_folds,HVE,0.7371682364038836,0.006689593787496423,1.3978249058198218,3,base,within_token_sentence
X21,,cnn_6,revised_training_two_folds,HVE,-2.34697824733173,-2.977474563399784,-1.6724201761371618,3,base,within_token_sentence
X21,,tr_0,revised_training_two_folds,HVE,1.2208164195832396,0.433520142492405,1.8877286970554081,3,base,within_token_sentence
X21,,tr_10,revised_training_two_folds,HVE,3.0627737417184595,2.041910353162192,3.944984764660566,3,base,within_token_sentence
X21,,tr_12,revised_training_two_folds,HVE,1.5492381861952194,0.43424019345024456,2.438864217724926,3,base,within_token_sentence
X21,,tr_14,revised_training_two_folds,HVE,1.075896806858226,0.0481074259499962,1.8830774933557515,3,base,within_token_sentence
X21,,tr_16,revised_training_two_folds,HVE,2.4955481590707667,1.5155968297139706,3.28392562918419,3,base,within_token_sentence
X21,,tr_18,revised_training_two_folds,HVE,1.1170395012014485,0.13656083941123925,1.9890401209038635,3,base,within_token_sentence
X21,,tr_2,revised_training_two_folds,HVE,2.057499800527754,0.9966900703968682,2.9855115972273127,3,base,within_token_sentence
X21,,tr_20,revised_training_two_folds,HVE,-0.561792409884457,-1.1638558448740286,0.04395200658767092,3,base,within_token_sentence
X21,,tr_22,revised_training_two_folds,HVE,-0.9686192084031487,-1.9680882409741352,0.02511890925769726,3,base,within_token_sentence
X21,,tr_24,revised_training_two_folds,HVE,-0.7621798569464727,-1.9923434547702426,0.37029023514698506,3,base,within_token_sentence
X21,,tr_4,revised_training_two_folds,HVE,2.4036147800780756,1.3420419693123606,3.3224048535446147,3,base,within_token_sentence
X21,,tr_6,revised_training_two_folds,HVE,1.993479980728248,0.860556649189003,2.938498614099515,3,base,within_token_sentence
X21,,tr_8,revised_training_two_folds,HVE,1.8859324177746934,0.8168042052120572,2.7223995041135733,3,base,within_token_sentence
X21,,cnn_2,revised_training_two_folds,HVE,-2.7397572590934867,-3.242421160574944,-2.160737284734525,3,base,within_token_word
X21,,cnn_3,revised_training_two_folds,HVE,-1.5212510569511073,-2.0866942228814724,-0.9463769466728331,3,base,within_token_word
X21,,cnn_4,revised_training_two_folds,HVE,0.6933506814327391,0.007686745274395418,1.2761516138325684,3,base,within_token_word
X21,,cnn_5,revised_training_two_folds,HVE,0.35910480159079067,-0.3389207992898208,0.9518391120579476,3,base,within_token_word
X21,,cnn_6,revised_training_two_folds,HVE,-3.1001012557056598,-3.7626280645207153,-2.4807411558456183,3,base,within_token_word
X21,,tr_0,revised_training_two_folds,HVE,0.9004383775978656,0.13247407436323544,1.5309782243046988,3,base,within_token_word
X21,,tr_10,revised_training_two_folds,HVE,2.3047422062573033,1.4808764707670046,2.982716630991321,3,base,within_token_word
X21,,tr_12,revised_training_two_folds,HVE,1.1923400687943198,0.5998135342649984,1.7280021309207556,3,base,within_token_word
X21,,tr_14,revised_training_two_folds,HVE,0.7797752978687589,0.2403170131879771,1.3121112968711515,3,base,within_token_word
X21,,tr_16,revised_training_two_folds,HVE,0.7589969404764707,0.4456416529746246,1.178742674888958,3,base,within_token_word
X21,,tr_18,revised_training_two_folds,HVE,0.06173425889301564,-0.43812352450171566,0.6542370518686166,3,base,within_token_word
X21,,tr_2,revised_training_two_folds,HVE,1.540270221315837,0.5607609357855345,2.352190799236483,3,base,within_token_word
X21,,tr_20,revised_training_two_folds,HVE,0.11341335635839733,-0.28002019585983345,0.6348205612688733,3,base,within_token_word
X21,,tr_22,revised_training_two_folds,HVE,-0.4757226269803967,-1.0184230796742648,0.22062405390074877,3,base,within_token_word
X21,,tr_24,revised_training_two_folds,HVE,-0.43954534581061827,-1.3980987834983525,0.508418272666294,3,base,within_token_word
X21,,tr_4,revised_training_two_folds,HVE,1.5445139698177517,0.6200061772799624,2.2935784036490654,3,base,within_token_word
X21,,tr_6,revised_training_two_folds,HVE,0.8045531082409862,-0.0955167963091878,1.4956689762352335,3,base,within_token_word
X21,,tr_8,revised_training_two_folds,HVE,0.4745371160729927,-0.37810329954743127,1.1383500159570055,3,base,within_token_word
X21,,cnn_2,revised_training_two_folds,HVE,-3.38530868932397,-3.601643147958604,-3.1902830511212565,3,base,within_type_phoneme
X21,,cnn_3,revised_training_two_folds,HVE,-1.93413205354228,-2.0888949257599023,-1.7883115906999527,3,base,within_type_phoneme
X21,,cnn_4,revised_training_two_folds,HVE,-0.683250313896066,-0.9031753327876992,-0.4868504609152605,3,base,within_type_phoneme
X21,,cnn_5,revised_training_two_folds,HVE,-1.0741427832161998,-1.252997049092189,-0.8729602638388918,3,base,within_type_phoneme
X21,,cnn_6,revised_training_two_folds,HVE,-2.55064162340904,-2.684553493148324,-2.42929227816625,3,base,within_type_phoneme
X21,,tr_0,revised_training_two_folds,HVE,-0.414673295651325,-0.7337570743973272,-0.142247639459186,3,base,within_type_phoneme
X21,,tr_10,revised_training_two_folds,HVE,1.1888253335017362,0.989098360348479,1.3945155463454912,3,base,within_type_phoneme
X21,,tr_12,revised_training_two_folds,HVE,0.913971347023741,0.6452060539177609,1.1143686293979804,3,base,within_type_phoneme
X21,,tr_14,revised_training_two_folds,HVE,1.1282531754525473,0.8252481840389677,1.3968194422843994,3,base,within_type_phoneme
X21,,tr_16,revised_training_two_folds,HVE,-1.15241676228373,-1.2935568867708198,-1.0268199185562275,3,base,within_type_phoneme
X21,,tr_18,revised_training_two_folds,HVE,-2.325600617435723,-2.621644190439883,-2.0494741743164724,3,base,within_type_phoneme
X21,,tr_2,revised_training_two_folds,HVE,-0.3603619135336353,-0.6606944940582824,-0.05742993989983394,3,base,within_type_phoneme
X21,,tr_20,revised_training_two_folds,HVE,-2.2335645249631164,-2.5501774492125637,-1.99460162043187,3,base,within_type_phoneme
X21,,tr_22,revised_training_two_folds,HVE,-2.46099516131371,-2.9790642095809265,-1.9949104264803161,3,base,within_type_phoneme
X21,,tr_24,revised_training_two_folds,HVE,-0.35593003851453936,-0.4893605680961212,-0.24668661442532383,3,base,within_type_phoneme
X21,,tr_4,revised_training_two_folds,HVE,0.2847527160916125,-0.016749023176977972,0.6032563244799148,3,base,within_type_phoneme
X21,,tr_6,revised_training_two_folds,HVE,-0.22451137297954135,-0.5069632118779992,0.1031372849990349,3,base,within_type_phoneme
X21,,tr_8,revised_training_two_folds,HVE,-0.5180420015295903,-0.7199421421297564,-0.3549970225621874,3,base,within_type_phoneme
X21,,cnn_2,revised_training_two_folds,HVE,-1.6885575088367732,-2.0164463905727503,-1.3338433913389942,3,base,within_type_sentence
X21,,cnn_3,revised_training_two_folds,HVE,-2.5035309883171197,-2.8856752155943814,-2.150622802732163,3,base,within_type_sentence
X21,,cnn_4,revised_training_two_folds,HVE,-2.6876167747131867,-3.100771760433548,-2.325360150083013,3,base,within_type_sentence
X21,,cnn_5,revised_training_two_folds,HVE,-1.8559305854535666,-2.2000079375156445,-1.4995375903198576,3,base,within_type_sentence
X21,,cnn_6,revised_training_two_folds,HVE,-3.2409483520818436,-3.6400392834119777,-2.932338289767195,3,base,within_type_sentence
X21,,tr_0,revised_training_two_folds,HVE,-2.00374988843461,-2.3576772232243868,-1.6469502419237503,3,base,within_type_sentence
X21,,tr_10,revised_training_two_folds,HVE,-1.64425325605112,-1.9719164978232084,-1.2657580100888794,3,base,within_type_sentence
X21,,tr_12,revised_training_two_folds,HVE,-1.79795241229366,-2.116783400149841,-1.4483958957651584,3,base,within_type_sentence
X21,,tr_14,revised_training_two_folds,HVE,-1.7028325474474169,-2.0148836410115614,-1.3556379965262457,3,base,within_type_sentence
X21,,tr_16,revised_training_two_folds,HVE,-2.0241610456777166,-2.40652993207026,-1.6223368448841329,3,base,within_type_sentence
X21,,tr_18,revised_training_two_folds,HVE,-2.14564549642841,-2.5194085929119807,-1.7437502332617927,3,base,within_type_sentence
X21,,tr_2,revised_training_two_folds,HVE,-1.4585472996941131,-1.74155646217166,-1.1156664853558023,3,base,within_type_sentence
X21,,tr_20,revised_training_two_folds,HVE,-2.8169405361789632,-3.209077646625475,-2.481788870692642,3,base,within_type_sentence
X21,,tr_22,revised_training_two_folds,HVE,-3.05823803175954,-3.519622565318443,-2.7141249141245614,3,base,within_type_sentence
X21,,tr_24,revised_training_two_folds,HVE,-1.8215662344583503,-2.164336210178076,-1.4757511772082914,3,base,within_type_sentence
X21,,tr_4,revised_training_two_folds,HVE,-1.6809160074040665,-1.949003283044971,-1.3828144305662184,3,base,within_type_sentence
X21,,tr_6,revised_training_two_folds,HVE,-2.4846624735709066,-2.837243048763419,-2.16070143940414,3,base,within_type_sentence
X21,,tr_8,revised_training_two_folds,HVE,-2.2280766776663037,-2.581351477839394,-1.8945800724996544,3,base,within_type_sentence
X21,,cnn_2,revised_training_two_folds,HVE,-2.595441283898024,-2.9401906053896916,-2.3132717339770577,3,base,within_type_word
X21,,cnn_3,revised_training_two_folds,HVE,-2.6226411460000763,-3.003158777761297,-2.3127941598478174,3,base,within_type_word
X21,,cnn_4,revised_training_two_folds,HVE,-2.3895734500649533,-2.7644329991137133,-2.0694164533106303,3,base,within_type_word
X21,,cnn_5,revised_training_two_folds,HVE,-2.0591708423370534,-2.369695800497345,-1.7660400933474159,3,base,within_type_word
X21,,cnn_6,revised_training_two_folds,HVE,-3.1181513674393435,-3.476353881139611,-2.8506454871650453,3,base,within_type_word
X21,,tr_0,revised_training_two_folds,HVE,-2.2129681180636998,-2.590473046071007,-1.9050068824880506,3,base,within_type_word
X21,,tr_10,revised_training_two_folds,HVE,-2.2657518626864435,-2.6169803539797387,-1.9525337488783976,3,base,within_type_word
X21,,tr_12,revised_training_two_folds,HVE,-2.6163326516180665,-2.943968756154439,-2.3299500984913797,3,base,within_type_word
X21,,tr_14,revised_training_two_folds,HVE,-2.42665482111421,-2.748104972794551,-2.184176479340488,3,base,within_type_word
X21,,tr_16,revised_training_two_folds,HVE,-3.401969132637087,-3.866630794220905,-2.9921117886139954,3,base,within_type_word
X21,,tr_18,revised_training_two_folds,HVE,-3.541215822689507,-3.9807533586351442,-3.1455880155921334,3,base,within_type_word
X21,,tr_2,revised_training_two_folds,HVE,-1.82447022482169,-2.090565647156116,-1.6008889192715112,3,base,within_type_word
X21,,tr_20,revised_training_two_folds,HVE,-3.642913033472073,-4.057968158416515,-3.279816414194991,3,base,within_type_word
X21,,tr_22,revised_training_two_folds,HVE,-3.62184875213509,-4.228355332897369,-3.0376005573329885,3,base,within_type_word
X21,,tr_24,revised_training_two_folds,HVE,-2.6904775525176805,-3.074854421713338,-2.387797565634624,3,base,within_type_word
X21,,tr_4,revised_training_two_folds,HVE,-1.7154929798520866,-1.9874944858317305,-1.4896124625103864,3,base,within_type_word
X21,,tr_6,revised_training_two_folds,HVE,-2.12572090966082,-2.4692206123871414,-1.8377143604578479,3,base,within_type_word
