dataset_id,variant,layer,talker_a_id,talker_b_id,content_id,raw_distance,item_scope,tau,dtw_normalization
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt038,4.691657148582244,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt040,5.275461424382511,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt042,6.869237569116247,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt044,10.255668746186046,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt046,7.083745357841796,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt048,5.654947601095306,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt050,3.952522095062639,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt052,6.977275408407468,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt054,12.368975263084826,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt056,5.579799257051807,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt058,8.046724610732445,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt060,8.938361792364303,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt062,9.561865524476998,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt064,6.534665210586792,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt066,8.026158271696824,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt068,10.359084487625232,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt070,4.658519875417607,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt072,5.709420836031024,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt074,7.737526525431765,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt076,3.9161782695497305,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt078,7.134954734281552,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt080,13.280701923569064,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt082,6.197240541041078,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt084,7.99962923939405,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt086,2.333920411184331,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt088,7.865661095918937,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt090,7.86826116885458,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt092,9.945647374982903,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt094,8.086794643617234,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt096,5.31791639135075,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt098,6.986928652399662,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt100,9.38267555652813,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt102,13.175981235395195,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt104,3.6214806867364895,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt106,13.282480418717393,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt108,5.2811358941885915,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt110,5.415099084259292,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt112,6.82112077911324,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt114,6.043467224555928,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt116,10.620760010118886,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt118,10.659606866660663,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.SPA.SPA,HT2-utt120,12.294294880262035,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt002,6.293754601323357,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt004,9.077914698667804,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt006,8.816157221623554,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt008,10.261769213668833,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt010,5.685026309670455,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt012,16.687331851969017,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt014,17.10090178027014,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt016,6.65542278449434,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt018,5.274741029231672,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt020,9.408894823640686,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt022,8.10788730509976,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt024,8.70170150306538,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt026,7.68827563867205,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt028,11.215103122817734,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt030,9.512402875423726,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt032,5.531451274881091,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt034,8.248884520640884,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt036,6.063007426662957,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt038,8.655262074844794,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt040,14.278757720124018,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt042,3.89277149068925,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt044,6.675825647397085,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt046,10.180354288013476,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt048,8.310604965812093,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt050,8.69174594997788,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt052,10.908166695380178,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt054,4.465648713616513,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt056,4.342867154748844,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt058,9.09662613892736,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt060,12.593811699927457,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt062,7.042530229560522,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt064,10.94833602270884,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt066,9.0067275017884,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt068,8.679983356589226,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt070,14.527495201422106,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt072,10.270801412035306,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt074,7.718732019152235,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt076,7.227053903199724,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt078,13.444233493020064,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt080,8.39353185363635,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt082,3.3201174750972275,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt084,10.01373202964387,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt086,11.113898532315975,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt088,5.6577332137148915,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt090,6.72668264054311,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt092,9.614362159216439,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt094,7.225597156275719,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt096,7.479709642390327,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt098,16.73394428494516,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt100,9.93133705689368,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt102,17.075819254591025,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt104,6.368336975595795,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt106,8.01105955740847,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt108,7.978864390372462,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt110,6.906268430697578,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt112,13.02636433574235,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt114,5.569562456906453,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt116,13.877612571806129,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt118,3.795303591792723,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT1-utt120,8.38310548753543,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt002,10.647066150842994,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt004,4.467116046041798,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt006,7.083287086587295,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt008,8.748322142378193,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt010,16.599579436458686,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt012,6.600981165614544,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt014,10.459798768079308,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt016,15.191856740018391,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt018,10.595001235357445,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt020,10.420431802626565,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt022,11.80018588514552,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt024,6.0086220769400835,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt026,8.245167417799596,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt028,15.36922572110027,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt030,11.965103847187866,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt032,17.817383349417195,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt034,8.818774305741231,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt036,13.708142579301978,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt038,6.618837812537859,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt040,10.604573608812379,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt042,11.578090085708904,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt044,13.906592937244858,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt046,11.641824065014738,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt048,8.655626200273504,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt050,5.76586675134068,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt052,7.738145928336283,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt054,8.471975637383146,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt056,7.326912528458498,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt058,6.981878539582502,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt060,10.642921553835842,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt062,8.270383827553037,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt064,6.306504467379422,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt066,6.973740490133476,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt068,8.363315623309573,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt070,6.690426490554873,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt072,13.621504493693386,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt074,13.148899556644585,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt076,9.816212458212725,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt078,7.421362261670086,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt080,14.222106998676708,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt082,12.831713939366239,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt084,6.539214934324722,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt086,9.846172134385196,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt088,13.434587409261093,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt090,10.498847162803079,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt092,11.753807543831044,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt094,11.348416713067841,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt096,14.66457429284439,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt098,12.246759170935322,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt100,9.181910041115817,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt102,11.356255448069676,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt104,4.12313231581635,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt106,7.585089679305489,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt108,10.526433920376327,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt110,10.849600031960383,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt112,8.294305481915355,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt114,6.651404560560662,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt116,12.227924258844109,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt118,14.011010553442972,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.BRP.BRP,B23.TUR.TUR,HT2-utt120,7.835202037076019,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.FAR.FAR,B23.SPA.SPA,HT1-utt002,10.062734684692863,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.FAR.FAR,B23.SPA.SPA,HT1-utt004,7.3340727725118615,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.FAR.FAR,B23.SPA.SPA,HT1-utt006,7.573422738586787,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.FAR.FAR,B23.SPA.SPA,HT1-utt008,10.556047314563974,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.FAR.FAR,B23.SPA.SPA,HT1-utt010,6.608107088649791,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.FAR.FAR,B23.SPA.SPA,HT1-utt012,10.864007896918631,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.FAR.FAR,B23.SPA.SPA,HT1-utt014,5.273532450702785,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.FAR.FAR,B23.SPA.SPA,HT1-utt016,2.465832871141667,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.FAR.FAR,B23.SPA.SPA,HT1-utt018,7.248738493270661,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.FAR.FAR,B23.SPA.SPA,HT1-utt020,7.4177083293421635,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.FAR.FAR,B23.SPA.SPA,HT1-utt022,6.899714407431468,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.FAR.FAR,B23.SPA.SPA,HT1-utt024,9.516334494998947,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.FAR.FAR,B23.SPA.SPA,HT1-utt026,5.925781385127182,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.FAR.FAR,B23.SPA.SPA,HT1-utt028,9.975924140737135,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.FAR.FAR,B23.SPA.SPA,HT1-utt030,12.465253106100553,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.FAR.FAR,B23.SPA.SPA,HT1-utt032,8.476359404935392,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.FAR.FAR,B23.SPA.SPA,HT1-utt034,8.101390217964454,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.FAR.FAR,B23.SPA.SPA,HT1-utt036,6.291700021503684,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.FAR.FAR,B23.SPA.SPA,HT1-utt038,20.94774649624063,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.FAR.FAR,B23.SPA.SPA,HT1-utt040,7.433709821892623,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.FAR.FAR,B23.SPA.SPA,HT1-utt042,3.862205510774358,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.FAR.FAR,B23.SPA.SPA,HT1-utt044,11.086770364497365,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.FAR.FAR,B23.SPA.SPA,HT1-utt046,8.208178382869585,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.FAR.FAR,B23.SPA.SPA,HT1-utt048,8.93907451996089,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.FAR.FAR,B23.SPA.SPA,HT1-utt050,7.737886948629482,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.FAR.FAR,B23.SPA.SPA,HT1-utt052,5.584263963082144,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.FAR.FAR,B23.SPA.SPA,HT1-utt054,13.573904238647346,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.FAR.FAR,B23.SPA.SPA,HT1-utt056,10.559542471801187,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.FAR.FAR,B23.SPA.SPA,HT1-utt058,7.65327409249884,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.FAR.FAR,B23.SPA.SPA,HT1-utt060,7.974494185542186,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.FAR.FAR,B23.SPA.SPA,HT1-utt062,7.706230819302684,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.FAR.FAR,B23.SPA.SPA,HT1-utt064,5.911283308027095,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.FAR.FAR,B23.SPA.SPA,HT1-utt066,7.018818282034365,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.FAR.FAR,B23.SPA.SPA,HT1-utt068,5.096705679390393,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.FAR.FAR,B23.SPA.SPA,HT1-utt070,20.341945392102797,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.FAR.FAR,B23.SPA.SPA,HT1-utt072,12.530754216617241,120 corpus sentences,2.0,mean_sequence_length
B23,base,tr_24,B23.FAR.FAR,B23.SPA.SPA,HT1-utt074,9.659976225657521,120 corpus sentences,2.0,mean_sequence_length
